,SMS,LABEL,len,url,number,senha
3192,"['servico', 'ping', 'dispositivo', '1100fiberbprbommtempoinfbr', 'agora', 'down', 'hora', 'oct182018', '014735']",ok,105,1,1,0
3193,"['lucianocnpj', '11016xxxxxxx72proposta', 'p', 'quitar', 'debito', 'referente', 'cartao', 'credito', 'r12773', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,155,1,1,0
3194,"['stcnpj', '11034xxxxxxx54proposta', 'p', 'quitar', 'debito', 'referente', 'cartao', 'credito', 'r2766', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,149,1,1,0
3195,"['ademart', 'propriatario', 'cpf', '110xxxxxx09', 'bradescard', 'r', '406206', 'lance', 'proposta', 'responda', 'custo']",ok,115,0,1,0
3196,"['adalberto', 'propriatario', 'cpf', '110xxxxxx84', 'cartao', 'cattan', 'ibi', 'r', '243208', 'lance', 'proposta', 'ligue', 'gratis', '08006002628']",ok,129,0,1,0
3197,"['ei', 'alricelia', 'cpf', '111xxxxxx10', 'pode', 'sair', 'restricao', 'ate', '5', 'dias', 'ligue', 'hoje', 'garanta', 'melhor', 'negociacao', 'carater', 'excecao', '08002759600']",ok,151,0,1,0
3198,"['tentando', 'contato', 'degrimar', 'assunto', 'extrema', 'importancia', 'cpf', '111xxxxxx60', 'contato', 'telefone', '1127393055', 'whats', '11976509508']",ok,159,0,1,0
3199,"['tentando', 'contato', 'tereza', 'assunto', 'extrema', 'importancia', 'cpf', '111xxxxxx69', 'contato', 'telefone', '1127393055', 'whats', '11976509508']",ok,157,0,1,0
3200,"['sa200ntw', 'res', '330143', '010', 'a1', 'algarbr', '111111111111', '8600']",ok,59,1,1,0
3201,"['olymptrad', 'login', '11112587199', 'ph', 'quezon', 'city']",ok,49,0,1,0
3202,"['faça', 'login', 'aplicativo', 'olymptrad', '1112214460', 'sg']",ok,56,0,1,0
3203,"['adriana', 'proprietario', 'cpf', '111xxxxxx98', 'debito', 'atual', 'junto', 'bradesco', 'r', '360585', 'lance', 'proposta', 'whatsapp', '11955831425']",ok,137,0,1,0
3204,"['sra', 'jeicycpf', '111xxxxxx76', 'debito', 'junto', 'bradesco', 'desde', '01022012', 'pode', 'ser', 'quitado', 'hoje', 'r1000', 'ligue', 'agora', '08006002934', 'whatsapp', '11997193858']",ok,158,0,1,0
3205,"['luiz', 'cpf', '111xxxxxx65', 'condicao', 'excepcional', 'aprovada', 'p', 'quitar', 'debito', 'junto', 'bradesco', 'ligue', 'agora', '08006002934', 'wpp', '11997193858']",ok,144,0,1,0
3206,"['adriana', 'propriatario', 'cpf', '111xxxxxx39', 'ca', 'mastercard', 'r', '584765', 'lance', 'proposta', 'responda', 'custo']",ok,119,0,1,0
3207,"['adriana', 'propriatario', 'cpf', '111xxxxxx39', 'ca', 'mastercard', 'r', '586222', 'lance', 'proposta', 'ligue', 'gratis', '08006002628']",ok,124,0,1,0
3208,"['ei', 'elane', 'cpf', '112xxxxxx58', 'pode', 'sair', 'restricao', 'ate', '5', 'dias', 'ligue', 'hoje', 'garanta', 'melhor', 'negociacao', 'carater', 'excecao', '08002759600']",ok,147,0,1,0
3209,"['tentando', 'contato', 'jose', 'assunto', 'extrema', 'importancia', 'cpf', '112xxxxxx67', 'contato', 'telefone', '1127393055', 'whats', '11976509508']",ok,155,0,1,0
3210,"['tentando', 'contato', 'jose', 'assunto', 'extrema', 'importancia', 'cpf', '112xxxxxx67', 'contato', 'telefone', '1127393055', 'whats', '11976509508']",ok,155,0,1,0
3211,"['gruppen', 'siem', 'core', 'outbound', 'cleartext', 'password', 'usage', 'from', 'non', 'guest', 'network', 'detected', 'destination', 'ip', '1121635529', 'destination', 'country', 'korea', 'republic', 'of']",ok,161,0,1,0
3212,"['bruna', 'proprietario', 'cpf', '112xxxxxx26', 'debito', 'atual', 'junto', 'bradesco', 'r', '4483079', 'lance', 'proposta', 'whatsapp', '11955831425']",ok,136,0,1,0
3213,"['sra', 'fabianocpf', '112xxxxxx46', 'debito', 'junto', 'bradesco', 'desde', '03012013', 'pode', 'ser', 'quitado', 'hoje', 'r1500', 'ligue', 'agora', '08006002934', 'whatsapp', '11997193858']",ok,160,0,1,0
3214,"['laerte', 'cpf', '112xxxxxx12', 'condicao', 'excepcional', 'aprovada', 'p', 'quitar', 'debito', 'junto', 'bradesco', 'ligue', 'agora', '08006002934', 'wpp', '11997193858']",ok,146,0,1,0
3215,"['conceptcnpj', '11265xxxxxxx30proposta', 'p', 'quitar', 'debito', 'referente', 'cartao', 'credito', 'r113686', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,156,1,1,0
3216,"['abilio', 'propriatario', 'cpf', '112xxxxxx72', 'cartao', 'comper', 'r', '330423', 'lance', 'proposta', 'responda', 'custo']",ok,117,0,1,0
3217,"['alcione', 'propriatario', 'cpf', '112xxxxxx56', 'ca', 'mastercard', 'r', '502481', 'lance', 'proposta', 'ligue', 'gratis', '08006002628']",ok,124,0,1,0
3218,"['ei', 'alexsander', 'cpf', '113xxxxxx48', 'pode', 'sair', 'restricao', 'ate', '5', 'dias', 'ligue', 'hoje', 'garanta', 'melhor', 'negociacao', 'carater', 'excecao', '08002759600']",ok,152,0,1,0
3219,"['tentando', 'contato', 'noelia', 'assunto', 'extrema', 'importancia', 'cpf', '113xxxxxx06', 'contato', 'telefone', '08007213569', 'whats', '11976509508']",ok,158,0,1,0
3220,"['tentando', 'contato', 'deyvison', 'assunto', 'extrema', 'importancia', 'cpf', '113xxxxxx80', 'contato', 'telefone', '08007213569', 'whats', '11976509508']",ok,160,0,1,0
3221,"['olymptrad', 'login', '11316120799', 'vn', 'can', 'tho']",ok,45,0,1,0
3222,"['olymptrad', 'login', '11353254215', 'th']",ok,38,0,1,0
3223,"['bruna', 'proprietario', 'cpf', '113xxxxxx86', 'debito', 'atual', 'junto', 'bradesco', 'r', '165303', 'lance', 'proposta', 'whatsapp', '11955831425']",ok,135,0,1,0
3224,"['sra', 'luizcpf', '113xxxxxx00', 'debito', 'junto', 'bradesco', 'desde', '10072012', 'pode', 'ser', 'quitado', 'hoje', 'r600', 'ligue', 'agora', '08006002934', 'whatsapp', '11997193858']",ok,156,0,1,0
3225,"['eliane', 'cpf', '113xxxxxx58', 'condicao', 'excepcional', 'aprovada', 'p', 'quitar', 'debito', 'junto', 'bradesco', 'ligue', 'agora', '08006002934', 'wpp', '11997193858']",ok,146,0,1,0
3226,"['ademar', 'propriatario', 'cpf', '113xxxxxx20', 'ca', 'mastercard', 'r', '381404', 'lance', 'proposta', 'responda', 'custo']",ok,118,0,1,0
3227,"['aira', 'propriatario', 'cpf', '113xxxxxx00', 'ca', 'mastercard', 'r', '139532', 'lance', 'proposta', 'ligue', 'gratis', '08006002628']",ok,121,0,1,0
3228,"['ei', 'alexandre', 'cpf', '114xxxxxx44', 'pode', 'sair', 'restricao', 'ate', '5', 'dias', 'ligue', 'hoje', 'garanta', 'melhor', 'negociacao', 'carater', 'excecao', '08002759600']",ok,151,0,1,0
3229,"['tentando', 'contato', 'sandra', 'assunto', 'extrema', 'importancia', 'cpf', '114xxxxxx14', 'contato', 'telefone', '1127393055', 'whats', '11976509508']",ok,157,0,1,0
3230,"['tentando', 'contato', 'maria', 'assunto', 'extrema', 'importancia', 'cpf', '114xxxxxx10', 'contato', 'telefone', '08007213569', 'whats', '11976509508']",ok,157,0,1,0
3231,"['06080429bf0501comunicado', 'protesto', 'martiniano', 'jose', 'silva', 'cpf', '114xxx34315', 'aviso', 'extrajudicial', 'via', 'tabelião', 'protesto', 'contra', 'vsa', 'ref', 'processo', 'nº']",ok,168,0,1,0
3232,"['adriano', 'proprietario', 'cpf', '114xxxxxx40', 'debito', 'atual', 'junto', 'bradesco', 'r', '328237', 'lance', 'proposta', 'whatsapp', '11955831425']",ok,137,0,1,0
3233,"['sra', 'immercpf', '114xxxxxx64', 'debito', 'junto', 'bradesco', 'desde', '26082012', 'pode', 'ser', 'quitado', 'hoje', 'r800', 'ligue', 'agora', '08006002934', 'whatsapp', '11997193858']",ok,157,0,1,0
3234,"['carlos', 'cpf', '114xxxxxx75', 'condicao', 'excepcional', 'aprovada', 'p', 'quitar', 'debito', 'junto', 'bradesco', 'ligue', 'agora', '08006002934', 'wpp', '11997193858']",ok,146,0,1,0
3235,"['abinadabia', 'propriatario', 'cpf', '114xxxxxx70', 'cartao', 'cattan', 'ibi', 'r', '367039', 'lance', 'proposta', 'responda', 'custo']",ok,125,0,1,0
3236,"['adriana', 'propriatario', 'cpf', '114xxxxxx07', 'ca', 'mastercard', 'r', '100198', 'lance', 'proposta', 'ligue', 'gratis', '08006002628']",ok,124,0,1,0
3237,"['ei', 'alexandre', 'cpf', '115xxxxxx54', 'pode', 'sair', 'restricao', 'ate', '5', 'dias', 'ligue', 'hoje', 'garanta', 'melhor', 'negociacao', 'carater', 'excecao', '08002759600']",ok,151,0,1,0
3238,"['tentando', 'contato', 'jose', 'assunto', 'extrema', 'importancia', 'cpf', '115xxxxxx03', 'contato', 'telefone', '1127393055', 'whats', '11976509508']",ok,155,0,1,0
3239,"['olymptrad', 'login', '11512486250', 'id', 'jakarta']",ok,45,0,1,0
3240,"['olymptrad', 'login', '115202156187', 'cn', 'wenling']",ok,46,0,1,0
3241,"['celso', 'proprietario', 'cpf', '115xxxxxx97', 'debito', 'atual', 'junto', 'bradesco', 'r', '125467', 'lance', 'proposta', 'whatsapp', '11955831425']",ok,135,0,1,0
3242,"['sra', 'fatimacpf', '115xxxxxx09', 'debito', 'junto', 'bradesco', 'desde', '08092010', 'pode', 'ser', 'quitado', 'hoje', 'r1000', 'ligue', 'agora', '08006002934', 'whatsapp', '11997193858']",ok,159,0,1,0
3243,"['felipe', 'cpf', '115xxxxxx80', 'condicao', 'excepcional', 'aprovada', 'p', 'quitar', 'debito', 'junto', 'bradesco', 'ligue', 'agora', '08006002934', 'wpp', '11997193858']",ok,146,0,1,0
3244,"['gpscnpj', '11589xxxxxxx60proposta', 'p', 'quitar', 'debito', 'referente', 'renegociacao', 'divida', 'r59201', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,159,1,1,0
3245,"['ademilson', 'propriatario', 'cpf', '115xxxxxx69', 'ibicard', 'ca', 'visa', 'r', '562341', 'lance', 'proposta', 'responda', 'custo']",ok,123,0,1,0
3246,"['aldenira', 'propriatario', 'cpf', '115xxxxxx03', 'ibicard', 'ca', 'visa', 'r', '254532', 'lance', 'proposta', 'ligue', 'gratis', '08006002628']",ok,127,0,1,0
3247,"['ei', 'diego', 'cpf', '116xxxxxx09', 'pode', 'sair', 'restricao', 'ate', '5', 'dias', 'ligue', 'hoje', 'garanta', 'melhor', 'negociacao', 'carater', 'excecao', '08002759600']",ok,147,0,1,0
3248,"['tentando', 'contato', 'vera', 'assunto', 'extrema', 'importancia', 'cpf', '116xxxxxx98', 'contato', 'telefone', '08007213569', 'whats', '11976509508']",ok,156,0,1,0
3249,"['tentando', 'contato', 'dalila', 'assunto', 'extrema', 'importancia', 'cpf', '116xxxxxx61', 'contato', 'telefone', '1127393055', 'whats', '11976509508']",ok,157,0,1,0
3250,"['olymptrad', 'login', '11605430', 'pk', 'lahore']",ok,41,0,1,0
3251,"['olymptrad', 'login', '116202100202']",ok,39,0,1,0
3252,"['carlos', 'proprietario', 'cpf', '116xxxxxx89', 'debito', 'atual', 'junto', 'bradesco', 'r', '1000764', 'lance', 'proposta', 'whatsapp', '11955831425']",ok,137,0,1,0
3253,"['sra', 'karlacpf', '116xxxxxx76', 'debito', 'junto', 'bradesco', 'desde', '15092006', 'pode', 'ser', 'quitado', 'hoje', 'r600', 'ligue', 'agora', '08006002934', 'whatsapp', '11997193858']",ok,157,0,1,0
3254,"['adalberto', 'cpf', '116xxxxxx07', 'condicao', 'excepcional', 'aprovada', 'p', 'quitar', 'debito', 'junto', 'bradesco', 'ligue', 'agora', '08006002934', 'wpp', '11997193858']",ok,149,0,1,0
3255,"['abraao', 'propriatario', 'cpf', '116xxxxxx63', 'cartao', 'ca', 'r', '389672', 'lance', 'proposta', 'responda', 'custo']",ok,114,0,1,0
3256,"['aguida', 'propriatario', 'cpf', '116xxxxxx48', 'cartao', 'ca', 'r', '26515', 'lance', 'proposta', 'ligue', 'gratis', '08006002628']",ok,118,0,1,0
3257,"['ei', 'jaqueline', 'cpf', '117xxxxxx81', 'pode', 'sair', 'restricao', 'ate', '5', 'dias', 'ligue', 'hoje', 'garanta', 'melhor', 'negociacao', 'carater', 'excecao', '08002759600']",ok,151,0,1,0
3258,"['tentando', 'contato', 'ekton', 'assunto', 'extrema', 'importancia', 'cpf', '117xxxxxx79', 'contato', 'telefone', '1127393055', 'whats', '11976509508']",ok,156,0,1,0
3259,"['tentando', 'contato', 'larice', 'assunto', 'extrema', 'importancia', 'cpf', '117xxxxxx44', 'contato', 'telefone', '08007213569', 'whats', '11976509508']",ok,158,0,1,0
3260,"['olymptrad', 'login', '117196237211', 'in', 'jaipur']",ok,45,0,1,0
3261,"['olymptrad', 'login', '11721294152', 'in', 'ghaziabad']",ok,47,0,1,0
3262,"['olymptrad', 'login', '11724196169', 'in', 'mohali']",ok,44,0,1,0
3263,"['olymptrad', 'login', '11724238122', 'in', 'karhal']",ok,44,0,1,0
3264,"['faça', 'login', 'aplicativo', 'olymptrad', '1173357123', 'cn', 'xian']",ok,60,0,1,0
3265,"['alexandro', 'proprietario', 'cpf', '117xxxxxx07', 'debito', 'atual', 'junto', 'bradesco', 'r', '3235', 'lance', 'proposta', 'whatsapp', '11955831425']",ok,136,0,1,0
3266,"['sra', 'marciacpf', '117xxxxxx05', 'debito', 'junto', 'bradesco', 'desde', '08052012', 'pode', 'ser', 'quitado', 'hoje', 'r1200', 'ligue', 'agora', '08006002934', 'whatsapp', '11997193858']",ok,159,0,1,0
3267,"['fabiano', 'cpf', '117xxxxxx14', 'condicao', 'excepcional', 'aprovada', 'p', 'quitar', 'debito', 'junto', 'bradesco', 'ligue', 'agora', '08006002934', 'wpp', '11997193858']",ok,147,0,1,0
3268,"['agostinho', 'propriatario', 'cpf', '117xxxxxx82', 'cartao', 'pague', 'menos', 'r', '458598', 'lance', 'proposta', 'responda', 'custo']",ok,125,0,1,0
3269,"['adriana', 'propriatario', 'cpf', '117xxxxxx10', 'ca', 'mastercard', 'r', '263055', 'lance', 'proposta', 'ligue', 'gratis', '08006002628']",ok,124,0,1,0
3270,"['ei', 'antonia', 'cpf', '118xxxxxx20', 'pode', 'sair', 'restricao', 'ate', '5', 'dias', 'ligue', 'hoje', 'garanta', 'melhor', 'negociacao', 'carater', 'excecao', '08002759600']",ok,149,0,1,0
3271,"['tentando', 'contato', 'valquiria', 'assunto', 'extrema', 'importancia', 'cpf', '118xxxxxx17', 'contato', 'telefone', '1127393055', 'whats', '11976509508']",ok,160,0,1,0
3272,"['olymptrad', 'login', '11816396167', 'tw', 'taipei']",ok,44,0,1,0
3273,"['olymptrad', 'login', '118173232215', 'th']",ok,39,0,1,0
3274,"['olymptrad', 'login', '118173233149', 'th', 'bang', 'khen']",ok,48,0,1,0
3275,"['olymptrad', 'login', '11817522626', 'th', 'khon', 'kaen']",ok,47,0,1,0
3276,"['olymptrad', 'login', '11817593112', 'th']",ok,38,0,1,0
3277,"['olymptrad', 'login', '11825178190', 'cn']",ok,38,0,1,0
3278,"['amazon', 'tempe', 'pedido', 'codigo', '118hernandespe696', 'numero', '251979', 'pronto', 'valor', 'r', '21533', '642kg', 'enviado', 'via', 'webglass']",ok,138,0,1,0
3279,"['adriano', 'proprietario', 'cpf', '118xxxxxx96', 'debito', 'atual', 'junto', 'bradesco', 'r', '13505', 'lance', 'proposta', 'whatsapp', '11955831425']",ok,135,0,1,0
3280,"['sra', 'rosacpf', '118xxxxxx88', 'debito', 'junto', 'bradesco', 'desde', '02082013', 'pode', 'ser', 'quitado', 'hoje', 'r800', 'ligue', 'agora', '08006002934', 'whatsapp', '11997193858']",ok,156,0,1,0
3281,"['alexsandro', 'cpf', '118xxxxxx63', 'condicao', 'excepcional', 'aprovada', 'p', 'quitar', 'debito', 'junto', 'bradesco', 'ligue', 'agora', '08006002934', 'wpp', '11997193858']",ok,150,0,1,0
3282,"['anecnpj', '11810xxxxxxx92proposta', 'p', 'quitar', 'debito', 'referente', 'renegociacao', 'divida', 'r85738', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,159,1,1,0
3283,"['ilmacnpj', '11850xxxxxxx77proposta', 'p', 'quitar', 'debito', 'referente', 'renegociacao', 'divida', 'r37803', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,160,1,1,0
3284,"['adaias', 'propriatario', 'cpf', '118xxxxxx98', 'ca', 'mastercard', 'r', '454777', 'lance', 'proposta', 'responda', 'custo']",ok,118,0,1,0
3285,"['amanda', 'propriatario', 'cpf', '118xxxxxx14', 'ibicard', 'ca', 'visa', 'r', '1687', 'lance', 'proposta', 'ligue', 'gratis', '08006002628']",ok,122,0,1,0
3286,"['ei', 'eldino', 'cpf', '119xxxxxx49', 'pode', 'sair', 'restricao', 'ate', '5', 'dias', 'ligue', 'hoje', 'garanta', 'melhor', 'negociacao', 'carater', 'excecao', '08002759600']",ok,148,0,1,0
3287,"['tentando', 'contato', 'marcos', 'assunto', 'extrema', 'importancia', 'cpf', '119xxxxxx01', 'contato', 'telefone', '08007213569', 'whats', '11976509508']",ok,158,0,1,0
3288,"['olymptrad', 'login', '11925216853', 'id', 'jakarta']",ok,45,0,1,0
3289,"['charles', 'proprietario', 'cpf', '119xxxxxx18', 'debito', 'atual', 'junto', 'bradesco', 'r', '578136', 'lance', 'proposta', 'whatsapp', '11955831425']",ok,137,0,1,0
3290,"['sra', 'josecpf', '119xxxxxx81', 'debito', 'junto', 'bradesco', 'desde', '05042011', 'pode', 'ser', 'quitado', 'hoje', 'r1000', 'ligue', 'agora', '08006002934', 'whatsapp', '11997193858']",ok,157,0,1,0
3291,"['adriano', 'cpf', '119xxxxxx92', 'condicao', 'excepcional', 'aprovada', 'p', 'quitar', 'debito', 'junto', 'bradesco', 'ligue', 'agora', '08006002934', 'wpp', '11997193858']",ok,147,0,1,0
3292,"['adalberon', 'propriatario', 'cpf', '119xxxxxx19', 'lojas', 'americanas', 'r', '529114', 'lance', 'proposta', 'responda', 'custo']",ok,123,0,1,0
3293,"['adriana', 'propriatario', 'cpf', '119xxxxxx00', 'cartao', 'ca', 'r', '245431', 'lance', 'proposta', 'ligue', 'gratis', '08006002628']",ok,120,0,1,0
3294,"['consulta', 'dia', '180119', '8h', 'ás', '11hubcoopbry3jtac9ff2']",ok,57,1,1,0
3295,"['lance', 'sorte', 'parabens', 'lance', 'valor', 'r', '1213213133123', 'eh', 'unico', 'voce', 'ja', 'concorrendo', 'premio', 'motoca']",ok,124,0,1,0
3296,"['corpvs', 'informa', 'disparos', 'zona', '12568222526232201627', 'vistoria', 'interna', 'maiores', 'informacoes', 'ligue', '40202700', 'rua', 'senador', 'pompeu', '909']",ok,153,0,1,0
3297,"['faça', 'login', 'aplicativo', 'olymptrad', '12717711', 'us', 'perrysburg']",ok,64,0,1,0
3298,"['preciso', 'remarcar', 'exame', '1012me', 'ligue', '32890500']",ok,53,0,1,0
3299,"['queda', 'energia', 'lp', 'matos', '1846', '0512vanguard']",ok,55,0,1,0
3300,"['ei', 'ana', 'cpf', '120xxxxxx56', 'pode', 'sair', 'restricao', 'ate', '5', 'dias', 'ligue', 'hoje', 'garanta', 'melhor', 'negociacao', 'carater', 'excecao', '08002759600']",ok,145,0,1,0
3301,"['tentando', 'contato', 'danilo', 'assunto', 'extrema', 'importancia', 'cpf', '120xxxxxx03', 'contato', 'telefone', '1127393055', 'whats', '11976509508']",ok,157,0,1,0
3302,"['tentando', 'contato', 'leonice', 'assunto', 'extrema', 'importancia', 'cpf', '120xxxxxx24', 'contato', 'telefone', '1127393055', 'whats', '11976509508']",ok,158,0,1,0
3303,"['olymptrad', 'login', '12013252236', 'cn', 'beijing']",ok,45,0,1,0
3304,"['olymptrad', 'login', '120132527', 'cn', 'beijing']",ok,43,0,1,0
3305,"['olymptrad', 'login', '1201325295', 'cn', 'beijing']",ok,44,0,1,0
3306,"['olymptrad', 'login', '1201325316', 'cn', 'beijing']",ok,44,0,1,0
3307,"['fabio', 'proprietario', 'cpf', '120xxxxxx31', 'debito', 'atual', 'junto', 'bradesco', 'r', '4511152', 'lance', 'proposta', 'whatsapp', '11955831425']",ok,136,0,1,0
3308,"['sra', 'luizcpf', '120xxxxxx13', 'debito', 'junto', 'bradesco', 'desde', '10112011', 'pode', 'ser', 'quitado', 'hoje', 'r1600', 'ligue', 'agora', '08006002934', 'whatsapp', '11997193858']",ok,157,0,1,0
3309,"['liebert', 'cpf', '120xxxxxx03', 'condicao', 'excepcional', 'aprovada', 'p', 'quitar', 'debito', 'junto', 'bradesco', 'ligue', 'agora', '08006002934', 'wpp', '11997193858']",ok,147,0,1,0
3310,"['lcnpj', '12014xxxxxxx07proposta', 'p', 'quitar', 'debito', 'referente', 'renegociacao', 'divida', 'r298549', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,158,1,1,0
3311,"['cmdcnpj', '12051xxxxxxx04proposta', 'p', 'quitar', 'debito', 'referente', 'cartao', 'credito', 'r10921', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,151,1,1,0
3312,"['hostnet', 'dominio', '120nomesmolugarcom', 'expira', '1603', 'providencie', 'renovacao', 'imediatamente', 'painel', 'controle', 'hostnet']",ok,130,1,1,0
3313,"['hostnet', 'dominio', '120nomesmolugarcom', 'expira', '1603', 'providencie', 'renovacao', 'imediatamente', 'painel', 'controle', 'hostnet']",ok,130,1,1,0
3314,"['adielson', 'propriatario', 'cpf', '120xxxxxx61', 'ibicard', 'ca', 'visa', 'r', '554523', 'lance', 'proposta', 'responda', 'custo']",ok,122,0,1,0
3315,"['aldenice', 'propriatario', 'cpf', '120xxxxxx20', 'cartao', 'ca', 'r', '93488', 'lance', 'proposta', 'ligue', 'gratis', '08006002628']",ok,120,0,1,0
3316,"['ei', 'alexandre', 'cpf', '121xxxxxx52', 'pode', 'sair', 'restricao', 'ate', '5', 'dias', 'ligue', 'hoje', 'garanta', 'melhor', 'negociacao', 'carater', 'excecao', '08002759600']",ok,151,0,1,0
3317,"['tentando', 'contato', 'katia', 'assunto', 'extrema', 'importancia', 'cpf', '121xxxxxx90', 'contato', 'telefone', '08007213569', 'whats', '11976509508']",ok,157,0,1,0
3318,"['tentando', 'contato', 'jose', 'assunto', 'extrema', 'importancia', 'cpf', '121xxxxxx68', 'contato', 'telefone', '08007213569', 'whats', '11976509508']",ok,156,0,1,0
3319,"['airbnb', 'roberto', 'ruy', 'alberto', 'alcantara', 'cpf', '12115312015', 'maria', 'l']",ok,71,0,1,0
3320,"['gruppen', 'siem', 'core', 'outbound', 'cleartext', 'password', 'usage', 'from', 'non', 'guest', 'network', 'detected', 'destination', 'ip', '12125416855', 'destination', 'country', 'korea', 'republic']",ok,161,0,1,0
3321,"['andrew', 'proprietario', 'cpf', '121xxxxxx69', 'debito', 'atual', 'junto', 'bradesco', 'r', '312892', 'lance', 'proposta', 'whatsapp', '11955831425']",ok,136,0,1,0
3322,"['sra', 'ednaldocpf', '121xxxxxx82', 'debito', 'junto', 'bradesco', 'desde', '05062001', 'pode', 'ser', 'quitado', 'hoje', 'r800', 'ligue', 'agora', '08006002934', 'whatsapp', '11997193858']",ok,159,0,1,0
3323,"['clodoaldo', 'cpf', '121xxxxxx52', 'condicao', 'excepcional', 'aprovada', 'p', 'quitar', 'debito', 'junto', 'bradesco', 'ligue', 'agora', '08006002934', 'wpp', '11997193858']",ok,149,0,1,0
3324,"['adelia', 'propriatario', 'cpf', '121xxxxxx00', 'cartao', 'pague', 'menos', 'r', '382679', 'lance', 'proposta', 'responda', 'custo']",ok,122,0,1,0
3325,"['alessandra', 'propriatario', 'cpf', '121xxxxxx77', 'cartao', 'ca', 'r', '195497', 'lance', 'proposta', 'ligue', 'gratis', '08006002628']",ok,123,0,1,0
3326,"['ei', 'aryton', 'cpf', '122xxxxxx49', 'pode', 'sair', 'restricao', 'ate', '5', 'dias', 'ligue', 'hoje', 'garanta', 'melhor', 'negociacao', 'carater', 'excecao', '08002759600']",ok,148,0,1,0
3327,"['tentando', 'contato', 'maria', 'assunto', 'extrema', 'importancia', 'cpf', '122xxxxxx01', 'contato', 'telefone', '1127393055', 'whats', '11976509508']",ok,156,0,1,0
3328,"['tentando', 'contato', 'thais', 'assunto', 'extrema', 'importancia', 'cpf', '122xxxxxx57', 'contato', 'telefone', '08007213569', 'whats', '11976509508']",ok,157,0,1,0
3329,"['olymptrad', 'login', '1222484535', 'id', 'jakarta']",ok,44,0,1,0
3330,"['altair', 'proprietario', 'cpf', '122xxxxxx02', 'debito', 'atual', 'junto', 'bradesco', 'r', '425418', 'lance', 'proposta', 'whatsapp', '11955831425']",ok,136,0,1,0
3331,"['sra', 'celsocpf', '122xxxxxx78', 'debito', 'junto', 'bradesco', 'desde', '26112003', 'pode', 'ser', 'quitado', 'hoje', 'r1200', 'ligue', 'agora', '08006002934', 'whatsapp', '11997193858']",ok,158,0,1,0
3332,"['adriano', 'cpf', '122xxxxxx20', 'condicao', 'excepcional', 'aprovada', 'p', 'quitar', 'debito', 'junto', 'bradesco', 'ligue', 'agora', '08006002934', 'wpp', '11997193858']",ok,147,0,1,0
3333,"['adiana', 'propriatario', 'cpf', '122xxxxxx14', 'ibicard', 'ca', 'visa', 'r', '667396', 'lance', 'proposta', 'responda', 'custo']",ok,120,0,1,0
3334,"['adriana', 'propriatario', 'cpf', '122xxxxxx73', 'ca', 'mastercard', 'r', '236766', 'lance', 'proposta', 'ligue', 'gratis', '08006002628']",ok,124,0,1,0
3335,"['ei', 'alair', 'cpf', '123xxxxxx00', 'pode', 'sair', 'restricao', 'ate', '5', 'dias', 'ligue', 'hoje', 'garanta', 'melhor', 'negociacao', 'carater', 'excecao', '08002759600']",ok,147,0,1,0
3336,"['tentando', 'contato', 'elizabeth', 'assunto', 'extrema', 'importancia', 'cpf', '123xxxxxx04', 'contato', 'telefone', '1127393055', 'whats', '11976509508']",ok,160,0,1,0
3337,"['alessandro', 'proprietario', 'cpf', '123xxxxxx37', 'debito', 'atual', 'junto', 'bradesco', 'r', '675699', 'lance', 'proposta', 'whatsapp', '11955831425']",ok,140,0,1,0
3338,"['sra', 'tainacpf', '123xxxxxx32', 'debito', 'junto', 'bradesco', 'desde', '20102009', 'pode', 'ser', 'quitado', 'hoje', 'r600', 'ligue', 'agora', '08006002934', 'whatsapp', '11997193858']",ok,157,0,1,0
3339,"['stefani', 'cpf', '123xxxxxx96', 'condicao', 'excepcional', 'aprovada', 'p', 'quitar', 'debito', 'junto', 'bradesco', 'ligue', 'agora', '08006002934', 'wpp', '11997193858']",ok,147,0,1,0
3340,"['luiscnpj', '12342xxxxxxx00proposta', 'p', 'quitar', 'debito', 'referente', 'renegociacao', 'divida', 'r85412', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,160,1,1,0
3341,"['testing', 'route', '12345com']",ok,23,1,1,0
3342,"['polocnpj', '12364xxxxxxx20proposta', 'p', 'quitar', 'debito', 'referente', 'renegociacao', 'divida', 'r67611', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,160,1,1,0
3343,"['123', 'agora', 'é', '123mob', 'vá', 'googleplay', 'baixe', '“123mob”', 'versões', 'passageiro', 'driver', 'breve', 'versão', 'ios', 'conheça', 'novidades', '123mobco']",ok,157,1,1,0
